="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.747)",="",="",="",="",="",="",=""
="F13_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="-12.490***",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.655)",="",="",="",="",="",="",=""
="res13",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.014***",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.029)",="",="",="",="",="",=""
="F14_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="9.138***",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.742)",="",="",="",="",="",=""
="F14_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.697***",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.852)",="",="",="",="",="",=""
="res14",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.014***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.028)",="",="",="",="",=""
="F15_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="9.616***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.723)",="",="",="",="",=""
="F15_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.845***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.760)",="",="",="",="",=""
="res15",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.015***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.031)",="",="",="",=""
="F16_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="8.506***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.882)",="",="",="",=""
="F16_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.464***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.886)",="",="",="",=""
="res16",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.016***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.030)",="",="",=""
="F17_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="7.513***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.749)",="",="",=""
="F17_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.557***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.842)",="",="",=""
="res17",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.016***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.033)",="",=""
="F18_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="6.026**",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.497)",="",=""
="F18_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.678***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.546)",="",=""
="res18",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.015***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.032)",=""
="F19_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="4.706*",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.417)",=""
="F19_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-13.885***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.649)",=""
="res19",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.015***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.035)"
="F20_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="3.028"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.353)"
="F20_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-15.696***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.565)"
="Observations",="58953",="58948",="58942",="58935",="58931",="58923",="58911",="58906",="58904",="58899",="58896",="58892",="58886",="58881",="58877",="58871",="58866",="58864",="58856",="58853",="58849"
="R-squared",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
